X	Y	P20_001	P20_002	P20_003	P20_004	P20_005	P20_006	P20_007	P20_008	P20_009	P20_010	P20_011	P20_012	レベル	備考	緯度	経度	NO
139.684302	35.688671	13104	西新宿ことぶき館	東京都新宿区西新宿4-8-35	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.688671	139.684302	181
139.687662	35.686374	13104	西新宿小学校	東京都新宿区西新宿4-35-5	避難所、一時避難所	-1	-1	0	0	0	0	0	1	1		35.686374	139.687662	182
139.694819	35.695942	13104	西新宿中学校	東京都新宿区西新宿8-2-44	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.695942	139.694819	183
139.709758	35.707703	13104	西早稲田中学校	東京都新宿区戸山3-20-2	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.707703	139.709758	184
139.679606	35.7197	13104	西落合児童館	東京都新宿区西落合1-31-24	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.7197	139.679606	185
139.723436	35.703956	13104	早稲田小学校	東京都新宿区早稲田南町25	一時避難所	-1	-1	0	0	0	0	0	1	1		35.703956	139.723436	186
139.718156	35.70523	13104	早稲田大学（戸山キャンパス）	東京都新宿区戸山1-24-1	避難所、一時避難所	-1	-1	0	0	0	0	0	1	1		35.70523	139.718156	187
139.718741	35.709761	13104	早稲田大学（早稲田キャンパス）	東京都新宿区西早稲田1-6-1	避難所、一時避難所	-1	-1	0	0	0	0	0	1	1		35.709761	139.718741	188
139.723519	35.7039	13104	早稲田幼稚園	東京都新宿区早稲田南町25	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.7039	139.723519	190
139.706896	35.699881	13104	大久保ことぶき館	東京都新宿区大久保1-4-1	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.699881	139.706896	191
139.70591	35.69965	13104	大久保小学校	東京都新宿区大久保1-1-21	避難所、一時避難所	-1	-1	0	0	0	0	0	1	1		35.69965	139.70591	192
139.705715	35.699623	13104	大久保幼稚園	東京都新宿区大久保1-1-21	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.699623	139.705715	193
139.684133	35.71462	13104	中井児童館	東京都新宿区中井1-8-12	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.71462	139.684133	195
139.734706	35.69896	13104	中町児童館・ことぶき館	東京都新宿区中町25	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.69896	139.734706	196
139.69398	35.717956	13104	中落合ことぶき館	東京都新宿区中落合2-7-24	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.717956	139.69398	197
139.693836	35.717794	13104	中落合子ども家庭支援センター	東京都新宿区中落合2-7-24	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.717794	139.693836	198
139.742017	35.702957	13104	津久戸小学校	東京都新宿区津久戸町2-2	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.702957	139.742017	199
139.74199	35.702707	13104	津久戸幼稚園	東京都新宿区津久戸町2-2	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.702707	139.74199	200
139.725019	35.708594	13104	鶴巻小学校	東京都新宿区早稲田鶴巻町140	一時避難所	-1	-1	0	0	0	0	0	1	1		35.708594	139.725019	201
139.724824	35.708289	13104	鶴巻幼稚園	東京都新宿区早稲田鶴巻町140	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.708289	139.724824	202
139.710021	35.695623	13104	天神小学校	東京都新宿区新宿6-14-2	一時避難所	-1	-1	0	0	0	0	0	1	1		35.695623	139.710021	203
139.710853	35.707122	13104	都立戸山高等学校	東京都新宿区戸山3-19-1	一時避難所	-1	-1	0	0	0	0	0	1	1		35.707122	139.710853	204
139.705121	35.688478	13104	都立新宿高等学校	東京都新宿区内藤町8	一時避難所	-1	-1	0	0	0	0	0	1	1		35.688478	139.705121	205
139.728352	35.706984	13104	都立新宿山吹高等学校	東京都新宿区山吹町81	一時避難所	-1	-1	0	0	0	0	0	1	1		35.706984	139.728352	206
139.712048	35.693679	13104	東京医科大学	東京都新宿区新宿6-1-1	一時避難所	-1	-1	0	0	0	0	0	1	1		35.693679	139.712048	207
139.700001	35.715332	13104	東京富士大学（高田記念館）	東京都新宿区下落合1-7-7	一時避難所	-1	-1	0	0	0	0	0	1	3		35.715332	139.700001	208
139.71152	35.702539	13104	東戸山小学校	東京都新宿区戸山2-34-2	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.702539	139.71152	209
139.740248	35.706562	13104	東五軒町児童館・ことぶき館	東京都新宿区東五軒町5-24	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.706562	139.740248	210
139.6893	35.700511	13104	柏木小学校	東京都新宿区北新宿2-11-1	一時避難所	-1	-1	0	0	0	0	0	1	1		35.700511	139.6893	211
139.7164963	35.69233539	13104	富久小学校	東京都新宿区富久町7-24	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.69233539	139.7164963	212
139.729907	35.700335	13104	北山伏児童館・ことぶき館	東京都新宿区北山伏町2-17	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.700335	139.729907	214
139.689624	35.702893	13104	北新宿第二児童館・ことぶき館	東京都新宿区北新宿3-20-2	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.702893	139.689624	215
139.729363	35.688533	13104	本塩町児童館・ことぶき館	東京都新宿区本塩町8	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.688533	139.729363	216
139.724671	35.695986	13104	薬王寺児童館・ことぶき館	東京都新宿区市谷薬王寺町51	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.695986	139.724671	217
139.715813	35.699241	13104	余丁町小学校	東京都新宿区若松町13-1	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.699241	139.715813	218
139.716103	35.699345	13104	余丁町幼稚園	東京都新宿区若松町13-1	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.699345	139.716103	219
139.691105	35.704094	13104	淀橋第四小学校	東京都新宿区北新宿3-17-1	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.704094	139.691105	220
139.690827	35.703927	13104	淀橋第四幼稚園	東京都新宿区北新宿3-17-1	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.703927	139.690827	221
139.691521	35.719537	13104	落合第一小学校	東京都新宿区中落合2-13-27	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.719537	139.691521	222
139.685744	35.714648	13104	落合第五小学校	東京都新宿区上落合3-1-6	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.714648	139.685744	223
139.685605	35.71462	13104	落合第五幼稚園	東京都新宿区上落合3-1-6	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.71462	139.685605	224
139.68255	35.720758	13104	落合第三小学校	東京都新宿区西落合1-12-20	一時避難所	-1	-1	0	0	0	0	0	1	1		35.720758	139.68255	225
139.68255	35.720814	13104	落合第三幼稚園	東京都新宿区西落合1-12-20	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.720814	139.68255	226
139.7001572	35.71832875	13104	落合第四小学校	東京都新宿区下落合2-9-34	一時避難所	-1	-1	0	0	0	0	0	1	1		35.71832875	139.7001572	227
139.700187	35.718315	13104	落合第四幼稚園	東京都新宿区下落合2-9-34	二次避難所、福祉避難所	-1	-1	0	0	0	0	0	1	1		35.718315	139.700187	228
139.689188	35.712954	13104	落合第二小学校	東京都新宿区上落合2-10-23	避難所、一時避難所	-1	-1	0	0	0	0	0	1	1		35.712954	139.689188	229
139.684438	35.721453	13104	落合第二中学校	東京都新宿区西落合1-6-5	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.721453	139.684438	230
139.678522	35.727285	13104	落合第六小学校	東京都新宿区西落合4-11-21	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.727285	139.678522	231
139.700243	35.718787	13104	落合中学校	東京都新宿区下落合2-24-6	一時避難所、避難所	-1	-1	0	0	0	0	0	1	1		35.718787	139.700243	232
139.732629	35.718788	13105	お茶の水女子大学一帯	東京都文京区	避難場所	49900	-1	0	0	0	0	0	1	1		35.718788	139.732629	233
139.76203	35.725055	13105	しおみ児童館	東京都文京区千駄木2-27-8	避難所	-1	-1	0	0	0	0	0	1	1		35.725055	139.76203	234
139.745905	35.728315	13105	駕籠町小学校	東京都文京区本駒込2-29-6	避難所	-1	-1	0	0	0	0	0	1	1		35.728315	139.745905	235
139.726852	35.7119	13105	関口台町小学校	東京都文京区関口2-6-1	避難所	-1	-1	0	0	0	0	0	1	1		35.7119	139.726852	236
139.741545	35.718594	13105	久堅児童館	東京都文京区小石川5-27-7	避難所	-1	-1	0	0	0	0	0	1	4		35.718594	139.741545	237
139.7578667	35.70288929	13105	旧元町小学校	東京都文京区本郷1-1-19	避難所	-1	-1	0	0	0	0	0	1	3		35.70288929	139.7578667	238
139.7363214	35.71993707	13105	教育の森公園一帯	東京都文京区大塚3-29	避難場所	16600	-1	0	0	0	0	0	1	1		35.71993707	139.7363214	239
139.741462	35.710733	13105	金富小学校	東京都文京区春日2-6-15	避難所	-1	-1	0	0	0	0	0	1	1		35.710733	139.741462	240
139.754321	35.72451	13105	駒本小学校	東京都文京区向丘2-37-5	避難所	-1	-1	0	0	0	0	0	1	1		35.72451	139.754321	241
139.735712	35.718871	13105	窪町小学校	東京都文京区大塚3-2-3	避難所	-1	-1	0	0	0	0	0	1	1		35.718871	139.735712	242
139.7494	35.70534	13105	後楽園一帯	東京都文京区	避難場所	177600	198400	0	0	0	0	0	1	1		35.70534	139.7494	243
139.746906	35.706373	13105	後楽幼稚園	東京都文京区後楽1-7-7	避難所	-1	-1	0	0	0	0	0	1	1		35.706373	139.746906	244
139.725693	35.721718	13105	護国寺一帯	東京都文京区	避難場所	13000	75700	0	0	0	0	0	1	3		35.721718	139.725693	245
139.763476	35.718276	13105	根津児童館	東京都文京区根津1-14-3	避難所	-1	-1	0	0	0	0	0	1	1		35.718276	139.763476	246
139.763182	35.718567	13105	根津小学校	東京都文京区根津1-14-3	避難所	-1	-1	0	0	0	0	0	1	1		35.718567	139.763182	247
139.763182	35.718594	13105	根津幼稚園	東京都文京区根津1-14-2	避難所	-1	-1	0	0	0	0	0	1	1		35.718594	139.763182	248
139.750655	35.717289	13105	指ケ谷小学校	東京都文京区白山2-28-4	避難所	-1	-1	0	0	0	0	0	1	1		35.717289	139.750655	249
139.760682	35.723816	13105	汐見小学校	東京都文京区千駄木2-19-23	避難所	-1	-1	0	0	0	0	0	1	1		35.723816	139.760682	250
139.746464	35.718547	13105	小石川植物園	東京都文京区白山3-7-1	避難場所	29100	59700	0	0	0	0	0	1	3		35.718547	139.746464	251
139.7348602	35.71304191	13105	小日向台町児童館	東京都文京区小日向2-2-2	避難所	-1	-1	0	0	0	0	0	1	4		35.71304191	139.7348602	252
139.735244	35.713129	13105	小日向台町小学校	東京都文京区小日向2-3-8	避難所	-1	-1	0	0	0	0	0	1	1		35.713129	139.735244	253
139.734823	35.712955	13105	小日向台町幼稚園	東京都文京区小日向2-2-2	避難所	-1	-1	0	0	0	0	0	1	1		35.712955	139.734823	254
139.749294	35.73162	13105	昭和小学校	東京都文京区本駒込2-28-31	避難所	-1	-1	0	0	0	0	0	1	1		35.73162	139.749294	255
139.742073	35.709345	13105	水道児童館	東京都文京区水道1-3-26	避難所	-1	-1	0	0	0	0	0	1	1		35.709345	139.742073	256
139.753849	35.717844	13105	誠之小学校	東京都文京区西片2-14-6	避難所	-1	-1	0	0	0	0	0	1	1		35.717844	139.753849	257
139.7248264	35.72151193	13105	青柳小学校	東京都文京区大塚5-40-18	避難所	-1	-1	0	0	0	0	0	1	1		35.72151193	139.7248264	258
139.724824	35.72151	13105	青柳幼稚園	東京都文京区大塚5-40-18	避難所	-1	-1	0	0	0	0	0	1	1		35.72151	139.724824	259
139.743155	35.724787	13105	千石児童館	東京都文京区千石1-4-6	避難所	-1	-1	0	0	0	0	0	1	4		35.724787	139.743155	260
139.738299	35.724716	13105	千石西児童館	東京都文京区千石3-15-15	避難所	-1	-1	0	0	0	0	0	1	4		35.724716	139.738299	261
139.759043	35.729149	13105	千駄木小学校	東京都文京区千駄木5-44-2	避難所	-1	-1	0	0	0	0	0	1	1		35.729149	139.759043	262
139.757988	35.728649	13105	千駄木幼稚園	東京都文京区千駄木5-43-3	避難所	-1	-1	0	0	0	0	0	1	1		35.728649	139.757988	263
139.7256378	35.72463642	13105	大塚児童館	東京都文京区大塚6-22-19	避難所	-1	-1	0	0	0	0	0	1	1		35.72463642	139.7256378	264
139.736517	35.72376	13105	大塚小学校	東京都文京区大塚4-1-7	避難所	-1	-1	0	0	0	0	0	1	1		35.72376	139.736517	265
139.738823	35.718038	13105	第一中学校	東京都文京区小石川5-8-9	避難所	-1	-1	0	0	0	0	0	1	1		35.718038	139.738823	266
139.755016	35.717455	13105	第一幼稚園	東京都文京区西片2-17-6	避難所	-1	-1	0	0	0	0	0	1	1		35.717455	139.755016	267
139.752793	35.729648	13105	第九中学校	東京都文京区本駒込3-28-9	避難所	-1	-1	0	0	0	0	0	1	1		35.729648	139.752793	268
139.734573	35.710567	13105	第五中学校	東京都文京区小日向2-16-15	避難所	-1	-1	0	0	0	0	0	1	1		35.710567	139.734573	269
139.747072	35.70915	13105	第三中学校	東京都文京区春日1-9-31	避難所	-1	-1	0	0	0	0	0	1	1		35.70915	139.747072	270
139.730268	35.717927	13105	第七中学校	東京都文京区大塚2-2-2	避難所	-1	-1	0	0	0	0	0	1	1		35.717927	139.730268	271
139.7426	35.723399	13105	第十中学校	東京都文京区千石2-40-17	避難所	-1	-1	0	0	0	0	0	1	1		35.723399	139.7426	272
139.76071	35.724205	13105	第八中学校	東京都文京区千駄木2-19-22	避難所	-1	-1	0	0	0	0	0	1	1		35.724205	139.76071	273
139.757766	35.717094	13105	第六中学校	東京都文京区向丘1-2-15	避難所	-1	-1	0	0	0	0	0	1	1		35.717094	139.757766	274
139.763123	35.712522	13105	東京大学	東京都文京区本郷7-3-1	避難場所	123900	199200	0	0	0	0	0	1	1		35.712522	139.763123	275
139.7638097	35.70381782	13105	湯島児童館	東京都文京区本郷3-10-18	避難所	-1	-1	0	0	0	0	0	1	4		35.70381782	139.7638097	276
139.766432	35.70654	13105	湯島小学校	東京都文京区湯島2-28-14	避難所	-1	-1	0	0	0	0	0	1	1		35.70654	139.766432	277
139.763599	35.703957	13105	湯島幼稚園	東京都文京区本郷3-10-18	避難所	-1	-1	0	0	0	0	0	1	1		35.703957	139.763599	278
139.753099	35.719122	13105	白山東児童館	東京都文京区白山1-29-10	避難所	-1	-1	0	0	0	0	0	1	1		35.719122	139.753099	279
139.758654	35.728038	13105	文林中学校	東京都文京区千駄木5-25-10	避難所	-1	-1	0	0	0	0	0	1	1		35.728038	139.758654	280
139.758266	35.71165	13105	本郷児童館	東京都文京区本郷5-30-8	避難所	-1	-1	0	0	0	0	0	1	1		35.71165	139.758266	281
139.758321	35.708095	13105	本郷小学校	東京都文京区本郷4-5-15	避難所	-1	-1	0	0	0	0	0	1	1		35.708095	139.758321	282
139.75896	35.707012	13105	本郷台中学校	東京都文京区本郷2-38-23	避難所	-1	-1	0	0	0	0	0	1	1		35.707012	139.75896	283
139.752317	35.73384	13105	本駒込児童館	東京都文京区本駒込5-63-2	避難所	-1	-1	0	0	0	0	0	1	1		35.73384	139.752317	284
139.755182	35.727732	13105	本駒込南児童館	東京都文京区本駒込3-11-14	避難所	-1	-1	0	0	0	0	0	1	1		35.727732	139.755182	285
139.755432	35.733315	13105	本駒込幼稚園	東京都文京区本駒込4-35-15	避難所	-1	-1	0	0	0	0	0	1	1		35.733315	139.755432	286
139.744877	35.724899	13105	明化小学校	東京都文京区千石1-13-9	避難所	-1	-1	0	0	0	0	0	1	1		35.724899	139.744877	287
139.74485	35.724982	13105	明化幼稚園	東京都文京区千石1-13-9	避難所	-1	-1	0	0	0	0	0	1	1		35.724982	139.74485	288
139.7218149	35.71533297	13105	目白台運動公園付近一帯	東京都文京区	避難場所	23200	59500	0	0	0	0	0	1	1		35.71533297	139.7218149	289
139.720855	35.713525	13105	目白台児童館	東京都文京区目白台1-5-1	避難所	-1	-1	0	0	0	0	0	1	1		35.713525	139.720855	290
139.723463	35.717149	13105	目白台第二児童館	東京都文京区目白台3-18-7	避難所	-1	-1	0	0	0	0	0	1	1		35.717149	139.723463	291
139.750321	35.71392198	13105	柳町児童館	東京都文京区小石川1-23-9	避難所	-1	-1	0	0	0	0	0	1	4		35.71392198	139.750321	292
139.750211	35.714317	13105	柳町小学校	東京都文京区小石川1-23-16	避難所	-1	-1	0	0	0	0	0	1	1		35.714317	139.750211	293
139.750433	35.713706	13105	柳町幼稚園	東京都文京区小石川1-23-6	避難所	-1	-1	0	0	0	0	0	1	1		35.713706	139.750433	294
139.741906	35.72426	13105	林町小学校	東京都文京区千石2-36-3	避難所	-1	-1	0	0	0	0	0	1	1		35.72426	139.741906	295
139.7462593	35.7322646	13105	六義園	東京都文京区	避難場所	31900	51700	0	0	0	0	0	1	1		35.7322646	139.7462593	296
139.747822	35.711011	13105	礫川小学校	東京都文京区小石川2-13-2	避難所	-1	-1	0	0	0	0	0	1	1		35.711011	139.747822	297
139.740739	35.713067	13105	茗台中学校	東京都文京区春日2-9-5	避難所	-1	-1	0	0	0	0	0	1	1		35.713067	139.740739	298
139.8011748	35.72720753	13106	（仮称）清川２丁目福祉施設	東京都台東区清川2-14	避難所	-1	-1	0	0	0	0	0	1	3		35.72720753	139.8011748	299
139.7801243	35.71305933	13106	旧下谷小学校	東京都台東区東上野4-7-9	避難所	-1	-1	0	0	0	0	0	1	3		35.71305933	139.7801243	300
139.789032	35.70701073	13106	旧済美小学校	東京都台東区寿1-10-9	避難所	-1	-1	0	0	0	0	0	1	3		35.70701073	139.789032	301
139.7822313	35.72002081	13106	旧坂本小学校	東京都台東区下谷1-12-8	避難所	-1	-1	0	0	0	0	0	1	3		35.72002081	139.7822313	302
139.783887	35.70607525	13106	旧小島小学校	東京都台東区小島2-9-10	避難所	-1	-1	0	0	0	0	0	1	3		35.70607525	139.783887	303
139.785739	35.723076	13106	旧台東小学校	東京都台東区下谷3-1-14	避難所	-1	-1	0	0	0	0	0	1	3		35.723076	139.785739	304
139.797145	35.72792923	13106	旧田中小学校	東京都台東区日本堤2-25-4	避難所	-1	-1	0	0	0	0	0	1	3		35.72792923	139.797145	305
139.7842098	35.69791572	13106	旧福井中学校	東京都台東区浅草橋1-22-15	避難所	-1	-1	0	0	0	0	0	1	3		35.69791572	139.7842098	306
139.7823784	35.69946827	13106	旧柳北小学校	東京都台東区浅草橋5-1-35	避難所	-1	-1	0	0	0	0	0	1	3		35.69946827	139.7823784	307
139.7895578	35.72548311	13106	旧竜泉中学校	東京都台東区竜泉2-10-6	避難所	-1	-1	0	0	0	0	0	1	3		35.72548311	139.7895578	308
139.785236	35.725928	13106	金曾木小学校	東京都台東区根岸4-16-22	避難所	-1	-1	0	0	0	0	0	1	1		35.725928	139.785236	309
